,time,rank,artist,song,sales
5593,03/18/2017 10:48,1,Ed Sheeran,Shape of You,20014
5594,03/18/2017 10:48,43,Ed Sheeran,Perfect,3012
5595,03/18/2017 10:48,49,Ed Sheeran,Galway Girl,2853
5596,03/18/2017 10:48,54,Ed Sheeran,Castle on the Hill,2663
5597,03/18/2017 10:48,56,Ed Sheeran,Shape of You,2619
5598,03/18/2017 10:48,81,Ed Sheeran,Thinking Out Loud,1862
5599,03/18/2017 11:18,1,Ed Sheeran,Shape of You,20076
5600,03/18/2017 11:18,43,Ed Sheeran,Perfect,3022
5601,03/18/2017 11:18,49,Ed Sheeran,Galway Girl,2862
5602,03/18/2017 11:18,54,Ed Sheeran,Castle on the Hill,2671
5603,03/18/2017 11:18,56,Ed Sheeran,Shape of You,2627
5604,03/18/2017 11:18,81,Ed Sheeran,Thinking Out Loud,1867
5605,03/18/2017 11:48,1,Ed Sheeran,Shape of You,20137
5606,03/18/2017 11:48,43,Ed Sheeran,Perfect,3031
5607,03/18/2017 11:48,49,Ed Sheeran,Galway Girl,2871
5608,03/18/2017 11:48,54,Ed Sheeran,Castle on the Hill,2679
5609,03/18/2017 11:48,56,Ed Sheeran,Shape of You,2635
5610,03/18/2017 11:48,81,Ed Sheeran,Thinking Out Loud,1873
5611,03/18/2017 12:18,1,Ed Sheeran,Shape of You,20197
5612,03/18/2017 12:18,43,Ed Sheeran,Perfect,3040
5613,03/18/2017 12:18,49,Ed Sheeran,Galway Girl,2880
5614,03/18/2017 12:18,54,Ed Sheeran,Castle on the Hill,2687
5615,03/18/2017 12:18,56,Ed Sheeran,Shape of You,2643
5616,03/18/2017 12:18,81,Ed Sheeran,Thinking Out Loud,1879
5617,03/18/2017 12:48,1,Ed Sheeran,Shape of You,19274
5618,03/18/2017 12:48,43,Ed Sheeran,Perfect,2915
5619,03/18/2017 12:48,49,Ed Sheeran,Galway Girl,2678
5620,03/18/2017 12:48,53,Ed Sheeran,Castle on the Hill,2539
5621,03/18/2017 12:48,55,Ed Sheeran,Shape of You,2496
5622,03/18/2017 12:48,81,Ed Sheeran,Thinking Out Loud,1814
5623,03/18/2017 13:18,1,Ed Sheeran,Shape of You,19329
5624,03/18/2017 13:18,43,Ed Sheeran,Perfect,2923
5625,03/18/2017 13:18,49,Ed Sheeran,Galway Girl,2685
5626,03/18/2017 13:18,53,Ed Sheeran,Castle on the Hill,2546
5627,03/18/2017 13:18,54,Ed Sheeran,Shape of You,2503
5628,03/18/2017 13:18,81,Ed Sheeran,Thinking Out Loud,1819
5629,03/18/2017 13:48,1,Ed Sheeran,Shape of You,19381
5630,03/18/2017 13:48,43,Ed Sheeran,Perfect,2931
5631,03/18/2017 13:48,49,Ed Sheeran,Galway Girl,2692
5632,03/18/2017 13:48,53,Ed Sheeran,Castle on the Hill,2553
5633,03/18/2017 13:48,54,Ed Sheeran,Shape of You,2510
5634,03/18/2017 13:48,81,Ed Sheeran,Thinking Out Loud,1824
5635,03/18/2017 14:18,1,Ed Sheeran,Shape of You,19432
5636,03/18/2017 14:18,43,Ed Sheeran,Perfect,2939
5637,03/18/2017 14:18,49,Ed Sheeran,Galway Girl,2699
5638,03/18/2017 14:18,53,Ed Sheeran,Castle on the Hill,2559
5639,03/18/2017 14:18,54,Ed Sheeran,Shape of You,2517
5640,03/18/2017 14:18,81,Ed Sheeran,Thinking Out Loud,1829
5641,03/18/2017 14:48,1,Ed Sheeran,Shape of You,20198
5642,03/18/2017 14:48,43,Ed Sheeran,Perfect,3055
5643,03/18/2017 14:48,49,Ed Sheeran,Galway Girl,2806
5644,03/18/2017 14:48,53,Ed Sheeran,Castle on the Hill,2660
5645,03/18/2017 14:48,54,Ed Sheeran,Shape of You,2616
5646,03/18/2017 14:48,81,Ed Sheeran,Thinking Out Loud,1901
5647,03/18/2017 15:18,1,Ed Sheeran,Shape of You,20246
5648,03/18/2017 15:18,43,Ed Sheeran,Perfect,3062
5649,03/18/2017 15:18,49,Ed Sheeran,Galway Girl,2813
5650,03/18/2017 15:18,53,Ed Sheeran,Castle on the Hill,2667
5651,03/18/2017 15:18,54,Ed Sheeran,Shape of You,2622
5652,03/18/2017 15:18,81,Ed Sheeran,Thinking Out Loud,1906
5653,03/18/2017 15:48,1,Ed Sheeran,Shape of You,19666
5654,03/18/2017 15:48,42,Ed Sheeran,Perfect,2919
5655,03/18/2017 15:48,49,Ed Sheeran,Galway Girl,2653
5656,03/18/2017 15:48,50,Ed Sheeran,Castle on the Hill,2602
5657,03/18/2017 15:48,52,Ed Sheeran,Shape of You,2566
5658,03/18/2017 15:48,80,Ed Sheeran,Thinking Out Loud,1880
5659,03/18/2017 16:18,1,Ed Sheeran,Shape of You,20033
5660,03/18/2017 16:18,42,Ed Sheeran,Perfect,2974
5661,03/18/2017 16:18,49,Ed Sheeran,Galway Girl,2702
5662,03/18/2017 16:18,50,Ed Sheeran,Castle on the Hill,2651
5663,03/18/2017 16:18,52,Ed Sheeran,Shape of You,2614
5664,03/18/2017 16:18,80,Ed Sheeran,Thinking Out Loud,1915
5665,03/18/2017 16:48,1,Ed Sheeran,Shape of You,20072
5666,03/18/2017 16:48,42,Ed Sheeran,Perfect,2979
5667,03/18/2017 16:48,49,Ed Sheeran,Galway Girl,2707
5668,03/18/2017 16:48,50,Ed Sheeran,Castle on the Hill,2656
5669,03/18/2017 16:48,52,Ed Sheeran,Shape of You,2619
5670,03/18/2017 16:48,80,Ed Sheeran,Thinking Out Loud,1918
5671,03/18/2017 17:18,1,Ed Sheeran,Shape of You,20108
5672,03/18/2017 17:18,42,Ed Sheeran,Perfect,2985
5673,03/18/2017 17:18,49,Ed Sheeran,Galway Girl,2712
5674,03/18/2017 17:18,50,Ed Sheeran,Castle on the Hill,2661
5675,03/18/2017 17:18,52,Ed Sheeran,Shape of You,2624
5676,03/18/2017 17:18,80,Ed Sheeran,Thinking Out Loud,1922
5677,03/18/2017 17:48,1,Ed Sheeran,Shape of You,19814
5678,03/18/2017 17:48,42,Ed Sheeran,Perfect,2941
5679,03/18/2017 17:48,49,Ed Sheeran,Galway Girl,2673
5680,03/18/2017 17:48,50,Ed Sheeran,Castle on the Hill,2622
5681,03/18/2017 17:48,52,Ed Sheeran,Shape of You,2586
5682,03/18/2017 17:48,80,Ed Sheeran,Thinking Out Loud,1894
5683,03/18/2017 18:18,1,Ed Sheeran,Shape of You,19684
5684,03/18/2017 18:18,42,Ed Sheeran,Perfect,2943
5685,03/18/2017 18:18,50,Ed Sheeran,Castle on the Hill,2636
5686,03/18/2017 18:18,51,Ed Sheeran,Galway Girl,2602
5687,03/18/2017 18:18,52,Ed Sheeran,Shape of You,2593
5688,03/18/2017 18:18,79,Ed Sheeran,Thinking Out Loud,1937
5689,03/18/2017 18:48,1,Ed Sheeran,Shape of You,19709
5690,03/18/2017 18:48,42,Ed Sheeran,Perfect,2947
5691,03/18/2017 18:48,50,Ed Sheeran,Castle on the Hill,2639
5692,03/18/2017 18:48,51,Ed Sheeran,Galway Girl,2606
5693,03/18/2017 18:48,52,Ed Sheeran,Shape of You,2596
5694,03/18/2017 18:48,79,Ed Sheeran,Thinking Out Loud,1939
5695,03/18/2017 19:18,1,Ed Sheeran,Shape of You,19731
5696,03/18/2017 19:18,42,Ed Sheeran,Perfect,2951
5697,03/18/2017 19:18,50,Ed Sheeran,Castle on the Hill,2642
5698,03/18/2017 19:18,51,Ed Sheeran,Galway Girl,2609
5699,03/18/2017 19:18,52,Ed Sheeran,Shape of You,2599
5700,03/18/2017 19:18,79,Ed Sheeran,Thinking Out Loud,1941
5701,03/18/2017 19:48,1,Ed Sheeran,Shape of You,19750
5702,03/18/2017 19:48,42,Ed Sheeran,Perfect,2953
5703,03/18/2017 19:48,50,Ed Sheeran,Castle on the Hill,2645
5704,03/18/2017 19:48,51,Ed Sheeran,Galway Girl,2611
5705,03/18/2017 19:48,52,Ed Sheeran,Shape of You,2601
5706,03/18/2017 19:48,79,Ed Sheeran,Thinking Out Loud,1943
5707,03/18/2017 20:18,1,Ed Sheeran,Shape of You,19268
5708,03/18/2017 20:18,43,Ed Sheeran,Perfect,2841
5709,03/18/2017 20:18,50,Ed Sheeran,Castle on the Hill,2564
5710,03/18/2017 20:18,51,Ed Sheeran,Shape of You,2557
5711,03/18/2017 20:18,54,Ed Sheeran,Galway Girl,2500
5712,03/18/2017 20:18,79,Ed Sheeran,Thinking Out Loud,1922
5713,03/18/2017 20:48,1,Ed Sheeran,Shape of You,22328
5714,03/18/2017 20:48,43,Ed Sheeran,Perfect,3293
5715,03/18/2017 20:48,50,Ed Sheeran,Castle on the Hill,2971
5716,03/18/2017 20:48,51,Ed Sheeran,Shape of You,2963
5717,03/18/2017 20:48,54,Ed Sheeran,Galway Girl,2897
5718,03/18/2017 20:48,79,Ed Sheeran,Thinking Out Loud,2227
5719,03/18/2017 21:18,1,Ed Sheeran,Shape of You,22337
5720,03/18/2017 21:18,43,Ed Sheeran,Perfect,3294
5721,03/18/2017 21:18,50,Ed Sheeran,Castle on the Hill,2972
5722,03/18/2017 21:18,51,Ed Sheeran,Shape of You,2964
5723,03/18/2017 21:18,54,Ed Sheeran,Galway Girl,2898
5724,03/18/2017 21:18,79,Ed Sheeran,Thinking Out Loud,2228
5725,03/18/2017 21:49,1,Ed Sheeran,Shape of You,28182
5726,03/18/2017 21:49,43,Ed Sheeran,Perfect,4156
5727,03/18/2017 21:49,50,Ed Sheeran,Castle on the Hill,3750
5728,03/18/2017 21:49,51,Ed Sheeran,Shape of You,3739
5729,03/18/2017 21:49,54,Ed Sheeran,Galway Girl,3657
5730,03/18/2017 21:49,79,Ed Sheeran,Thinking Out Loud,2811
5731,03/18/2017 22:19,1,Ed Sheeran,Shape of You,18421
5732,03/18/2017 22:19,45,Ed Sheeran,Perfect,2741
5733,03/18/2017 22:19,54,Ed Sheeran,Castle on the Hill,2438
5734,03/18/2017 22:19,55,Ed Sheeran,Shape of You,2438
5735,03/18/2017 22:19,57,Ed Sheeran,Galway Girl,2343
5736,03/18/2017 22:19,80,Ed Sheeran,Thinking Out Loud,1844
5737,03/18/2017 22:49,1,Ed Sheeran,Shape of You,18417
5738,03/18/2017 22:49,45,Ed Sheeran,Perfect,2741
5739,03/18/2017 22:49,54,Ed Sheeran,Castle on the Hill,2437
5740,03/18/2017 22:49,55,Ed Sheeran,Shape of You,2437
5741,03/18/2017 22:49,57,Ed Sheeran,Galway Girl,2343
5742,03/18/2017 22:49,80,Ed Sheeran,Thinking Out Loud,1843
5743,03/18/2017 23:19,1,Ed Sheeran,Shape of You,19837
5744,03/18/2017 23:19,45,Ed Sheeran,Perfect,2952
5745,03/18/2017 23:19,54,Ed Sheeran,Shape of You,2625
5746,03/18/2017 23:19,55,Ed Sheeran,Castle on the Hill,2625
5747,03/18/2017 23:19,57,Ed Sheeran,Galway Girl,2523
5748,03/18/2017 23:19,80,Ed Sheeran,Thinking Out Loud,1986
5749,03/18/2017 23:49,1,Ed Sheeran,Shape of You,21567
5750,03/18/2017 23:49,45,Ed Sheeran,Perfect,3209
5751,03/18/2017 23:49,54,Ed Sheeran,Shape of You,2854
5752,03/18/2017 23:49,55,Ed Sheeran,Castle on the Hill,2854
5753,03/18/2017 23:49,57,Ed Sheeran,Galway Girl,2743
5754,03/18/2017 23:49,80,Ed Sheeran,Thinking Out Loud,2159
5755,03/19/2017 00:19,1,Ed Sheeran,Shape of You,22093
5756,03/19/2017 00:19,45,Ed Sheeran,Perfect,3288
5757,03/19/2017 00:19,54,Ed Sheeran,Shape of You,2923
5758,03/19/2017 00:19,55,Ed Sheeran,Castle on the Hill,2923
5759,03/19/2017 00:19,57,Ed Sheeran,Galway Girl,2810
5760,03/19/2017 00:19,80,Ed Sheeran,Thinking Out Loud,2211
5761,03/19/2017 00:49,1,Ed Sheeran,Shape of You,22071
5762,03/19/2017 00:49,45,Ed Sheeran,Perfect,3284
5763,03/19/2017 00:49,54,Ed Sheeran,Shape of You,2921
5764,03/19/2017 00:49,55,Ed Sheeran,Castle on the Hill,2921
5765,03/19/2017 00:49,57,Ed Sheeran,Galway Girl,2807
5766,03/19/2017 00:49,80,Ed Sheeran,Thinking Out Loud,2209
5767,03/19/2017 01:19,1,Ed Sheeran,Shape of You,22045
5768,03/19/2017 01:19,45,Ed Sheeran,Perfect,3280
5769,03/19/2017 01:19,54,Ed Sheeran,Shape of You,2917
5770,03/19/2017 01:19,55,Ed Sheeran,Castle on the Hill,2917
5771,03/19/2017 01:19,57,Ed Sheeran,Galway Girl,2804
5772,03/19/2017 01:19,80,Ed Sheeran,Thinking Out Loud,2207
5773,03/19/2017 01:49,1,Ed Sheeran,Shape of You,22016
5774,03/19/2017 01:49,45,Ed Sheeran,Perfect,3276
5775,03/19/2017 01:49,54,Ed Sheeran,Shape of You,2913
5776,03/19/2017 01:49,55,Ed Sheeran,Castle on the Hill,2913
5777,03/19/2017 01:49,57,Ed Sheeran,Galway Girl,2800
5778,03/19/2017 01:49,80,Ed Sheeran,Thinking Out Loud,2204
5779,03/19/2017 02:19,1,Ed Sheeran,Shape of You,20033
5780,03/19/2017 02:19,45,Ed Sheeran,Perfect,3040
5781,03/19/2017 02:19,55,Ed Sheeran,Shape of You,2661
5782,03/19/2017 02:19,56,Ed Sheeran,Castle on the Hill,2658
5783,03/19/2017 02:19,60,Ed Sheeran,Galway Girl,2541
5784,03/19/2017 02:19,84,Ed Sheeran,Thinking Out Loud,2017
5785,03/19/2017 02:49,1,Ed Sheeran,Shape of You,19999
5786,03/19/2017 02:49,45,Ed Sheeran,Perfect,3035
5787,03/19/2017 02:49,55,Ed Sheeran,Shape of You,2656
5788,03/19/2017 02:49,56,Ed Sheeran,Castle on the Hill,2654
5789,03/19/2017 02:49,60,Ed Sheeran,Galway Girl,2537
5790,03/19/2017 02:49,84,Ed Sheeran,Thinking Out Loud,2014
5791,03/19/2017 03:19,1,Ed Sheeran,Shape of You,19962
5792,03/19/2017 03:19,45,Ed Sheeran,Perfect,3029
5793,03/19/2017 03:19,55,Ed Sheeran,Shape of You,2651
5794,03/19/2017 03:19,56,Ed Sheeran,Castle on the Hill,2649
5795,03/19/2017 03:19,60,Ed Sheeran,Galway Girl,2532
5796,03/19/2017 03:19,84,Ed Sheeran,Thinking Out Loud,2010
5797,03/19/2017 03:49,1,Ed Sheeran,Shape of You,19923
5798,03/19/2017 03:49,45,Ed Sheeran,Perfect,3023
5799,03/19/2017 03:49,55,Ed Sheeran,Shape of You,2646
5800,03/19/2017 03:49,56,Ed Sheeran,Castle on the Hill,2644
5801,03/19/2017 03:49,60,Ed Sheeran,Galway Girl,2527
5802,03/19/2017 03:49,84,Ed Sheeran,Thinking Out Loud,2006
5803,03/19/2017 04:19,1,Ed Sheeran,Shape of You,16472
5804,03/19/2017 04:19,47,Ed Sheeran,Perfect,2503
5805,03/19/2017 04:19,59,Ed Sheeran,Castle on the Hill,2184
5806,03/19/2017 04:19,60,Ed Sheeran,Shape of You,2174
5807,03/19/2017 04:19,66,Ed Sheeran,Galway Girl,2053
5808,03/19/2017 04:19,84,Ed Sheeran,Thinking Out Loud,1685
5809,03/19/2017 04:49,1,Ed Sheeran,Shape of You,19834
5810,03/19/2017 04:49,45,Ed Sheeran,Perfect,3010
5811,03/19/2017 04:49,55,Ed Sheeran,Shape of You,2634
5812,03/19/2017 04:49,56,Ed Sheeran,Castle on the Hill,2632
5813,03/19/2017 04:49,60,Ed Sheeran,Galway Girl,2516
5814,03/19/2017 04:49,84,Ed Sheeran,Thinking Out Loud,1997
5815,03/19/2017 05:19,1,Ed Sheeran,Shape of You,16395
5816,03/19/2017 05:19,47,Ed Sheeran,Perfect,2492
5817,03/19/2017 05:19,59,Ed Sheeran,Castle on the Hill,2173
5818,03/19/2017 05:19,60,Ed Sheeran,Shape of You,2163
5819,03/19/2017 05:19,66,Ed Sheeran,Galway Girl,2043
5820,03/19/2017 05:19,84,Ed Sheeran,Thinking Out Loud,1677
5821,03/19/2017 05:49,1,Ed Sheeran,Shape of You,16353
5822,03/19/2017 05:49,47,Ed Sheeran,Perfect,2485
5823,03/19/2017 05:49,59,Ed Sheeran,Castle on the Hill,2168
5824,03/19/2017 05:49,60,Ed Sheeran,Shape of You,2158
5825,03/19/2017 05:49,66,Ed Sheeran,Galway Girl,2038
5826,03/19/2017 05:49,84,Ed Sheeran,Thinking Out Loud,1673
5827,03/19/2017 06:19,1,Ed Sheeran,Shape of You,16310
5828,03/19/2017 06:19,47,Ed Sheeran,Perfect,2479
5829,03/19/2017 06:19,59,Ed Sheeran,Castle on the Hill,2162
5830,03/19/2017 06:19,60,Ed Sheeran,Shape of You,2152
5831,03/19/2017 06:19,66,Ed Sheeran,Galway Girl,2033
5832,03/19/2017 06:19,84,Ed Sheeran,Thinking Out Loud,1668
5833,03/19/2017 06:49,1,Ed Sheeran,Shape of You,16090
5834,03/19/2017 06:49,48,Ed Sheeran,Perfect,2463
5835,03/19/2017 06:49,59,Ed Sheeran,Castle on the Hill,2141
5836,03/19/2017 06:49,60,Ed Sheeran,Shape of You,2131
5837,03/19/2017 06:49,67,Ed Sheeran,Galway Girl,1980
5838,03/19/2017 06:49,85,Ed Sheeran,Thinking Out Loud,1670
5839,03/19/2017 07:19,1,Ed Sheeran,Shape of You,16443
5840,03/19/2017 07:19,48,Ed Sheeran,Perfect,2517
5841,03/19/2017 07:19,59,Ed Sheeran,Castle on the Hill,2188
5842,03/19/2017 07:19,60,Ed Sheeran,Shape of You,2178
5843,03/19/2017 07:19,67,Ed Sheeran,Galway Girl,2023
5844,03/19/2017 07:19,85,Ed Sheeran,Thinking Out Loud,1706
5845,03/19/2017 07:50,1,Ed Sheeran,Shape of You,16395
5846,03/19/2017 07:50,48,Ed Sheeran,Perfect,2510
5847,03/19/2017 07:50,59,Ed Sheeran,Castle on the Hill,2181
5848,03/19/2017 07:50,60,Ed Sheeran,Shape of You,2171
5849,03/19/2017 07:50,67,Ed Sheeran,Galway Girl,2017
5850,03/19/2017 07:50,85,Ed Sheeran,Thinking Out Loud,1701
5851,03/19/2017 08:20,1,Ed Sheeran,Shape of You,18148
5852,03/19/2017 08:20,48,Ed Sheeran,Perfect,2778
5853,03/19/2017 08:20,59,Ed Sheeran,Castle on the Hill,2415
5854,03/19/2017 08:20,60,Ed Sheeran,Shape of You,2404
5855,03/19/2017 08:20,67,Ed Sheeran,Galway Girl,2233
5856,03/19/2017 08:20,85,Ed Sheeran,Thinking Out Loud,1883
5857,03/19/2017 08:50,1,Ed Sheeran,Shape of You,15444
5858,03/19/2017 08:50,53,Ed Sheeran,Perfect,2347
5859,03/19/2017 08:50,59,Ed Sheeran,Castle on the Hill,2098
5860,03/19/2017 08:50,63,Ed Sheeran,Shape of You,2019
5861,03/19/2017 08:50,72,Ed Sheeran,Galway Girl,1898
5862,03/19/2017 08:50,93,Ed Sheeran,Thinking Out Loud,1540
5863,03/19/2017 09:20,1,Ed Sheeran,Shape of You,15873
5864,03/19/2017 09:20,53,Ed Sheeran,Perfect,2412
5865,03/19/2017 09:20,60,Ed Sheeran,Castle on the Hill,2157
5866,03/19/2017 09:20,63,Ed Sheeran,Shape of You,2075
5867,03/19/2017 09:20,72,Ed Sheeran,Galway Girl,1951
5868,03/19/2017 09:20,93,Ed Sheeran,Thinking Out Loud,1583
5869,03/19/2017 09:50,1,Ed Sheeran,Shape of You,15347
5870,03/19/2017 09:50,53,Ed Sheeran,Perfect,2332
5871,03/19/2017 09:50,59,Ed Sheeran,Castle on the Hill,2085
5872,03/19/2017 09:50,63,Ed Sheeran,Shape of You,2006
5873,03/19/2017 09:50,72,Ed Sheeran,Galway Girl,1886
5874,03/19/2017 09:50,93,Ed Sheeran,Thinking Out Loud,1531
5875,03/19/2017 10:20,1,Ed Sheeran,Shape of You,16163
5876,03/19/2017 10:20,53,Ed Sheeran,Perfect,2456
5877,03/19/2017 10:20,60,Ed Sheeran,Castle on the Hill,2196
5878,03/19/2017 10:20,63,Ed Sheeran,Shape of You,2113
5879,03/19/2017 10:20,72,Ed Sheeran,Galway Girl,1987
5880,03/19/2017 10:20,93,Ed Sheeran,Thinking Out Loud,1612
5881,03/19/2017 10:50,1,Ed Sheeran,Shape of You,16111
5882,03/19/2017 10:50,53,Ed Sheeran,Perfect,2448
5883,03/19/2017 10:50,60,Ed Sheeran,Castle on the Hill,2189
5884,03/19/2017 10:50,63,Ed Sheeran,Shape of You,2106
5885,03/19/2017 10:50,72,Ed Sheeran,Galway Girl,1980
5886,03/19/2017 10:50,93,Ed Sheeran,Thinking Out Loud,1607
5887,03/19/2017 11:20,1,Ed Sheeran,Shape of You,14791
5888,03/19/2017 11:20,57,Ed Sheeran,Perfect,2253
5889,03/19/2017 11:20,64,Ed Sheeran,Castle on the Hill,2017
5890,03/19/2017 11:20,66,Ed Sheeran,Shape of You,1952
5891,03/19/2017 11:20,73,Ed Sheeran,Galway Girl,1827
5892,03/19/2017 11:20,99,Ed Sheeran,Thinking Out Loud,1463
5893,03/19/2017 11:50,1,Ed Sheeran,Shape of You,14742
5894,03/19/2017 11:50,57,Ed Sheeran,Perfect,2246
5895,03/19/2017 11:50,64,Ed Sheeran,Castle on the Hill,2010
5896,03/19/2017 11:50,66,Ed Sheeran,Shape of You,1945
5897,03/19/2017 11:50,74,Ed Sheeran,Galway Girl,1821
5898,03/19/2017 11:50,99,Ed Sheeran,Thinking Out Loud,1458
5899,03/19/2017 12:20,1,Ed Sheeran,Shape of You,14693
5900,03/19/2017 12:20,57,Ed Sheeran,Perfect,2238
5901,03/19/2017 12:20,64,Ed Sheeran,Castle on the Hill,2003
5902,03/19/2017 12:20,66,Ed Sheeran,Shape of You,1939
5903,03/19/2017 12:20,74,Ed Sheeran,Galway Girl,1815
5904,03/19/2017 12:20,99,Ed Sheeran,Thinking Out Loud,1453
5905,03/19/2017 12:50,1,Ed Sheeran,Shape of You,14645
5906,03/19/2017 12:50,57,Ed Sheeran,Perfect,2231
5907,03/19/2017 12:50,64,Ed Sheeran,Castle on the Hill,1997
5908,03/19/2017 12:50,66,Ed Sheeran,Shape of You,1932
5909,03/19/2017 12:50,74,Ed Sheeran,Galway Girl,1809
5910,03/19/2017 12:50,99,Ed Sheeran,Thinking Out Loud,1448
5911,03/19/2017 13:20,1,Ed Sheeran,Shape of You,14596
5912,03/19/2017 13:20,57,Ed Sheeran,Perfect,2224
5913,03/19/2017 13:20,64,Ed Sheeran,Castle on the Hill,1990
5914,03/19/2017 13:20,66,Ed Sheeran,Shape of You,1926
5915,03/19/2017 13:20,74,Ed Sheeran,Galway Girl,1803
5916,03/19/2017 13:20,99,Ed Sheeran,Thinking Out Loud,1443
5917,03/19/2017 13:50,1,Ed Sheeran,Shape of You,14293
5918,03/19/2017 13:50,60,Ed Sheeran,Perfect,2149
5919,03/19/2017 13:50,64,Ed Sheeran,Castle on the Hill,1965
5920,03/19/2017 13:50,68,Ed Sheeran,Shape of You,1886
5921,03/19/2017 13:50,76,Ed Sheeran,Galway Girl,1743
5922,03/19/2017 13:50,100,Ed Sheeran,Thinking Out Loud,1396
5923,03/19/2017 14:20,1,Ed Sheeran,Shape of You,14245
5924,03/19/2017 14:20,60,Ed Sheeran,Perfect,2142
5925,03/19/2017 14:20,64,Ed Sheeran,Castle on the Hill,1958
5926,03/19/2017 14:20,68,Ed Sheeran,Shape of You,1880
5927,03/19/2017 14:20,76,Ed Sheeran,Galway Girl,1737
5928,03/19/2017 14:20,100,Ed Sheeran,Thinking Out Loud,1391
5929,03/19/2017 14:50,1,Ed Sheeran,Shape of You,14288
5930,03/19/2017 14:50,60,Ed Sheeran,Perfect,2149
5931,03/19/2017 14:50,64,Ed Sheeran,Castle on the Hill,1964
5932,03/19/2017 14:50,68,Ed Sheeran,Shape of You,1885
5933,03/19/2017 14:50,76,Ed Sheeran,Galway Girl,1742
5934,03/19/2017 14:50,99,Ed Sheeran,Thinking Out Loud,1395
5935,03/19/2017 15:20,1,Ed Sheeran,Shape of You,14241
5936,03/19/2017 15:20,60,Ed Sheeran,Perfect,2142
5937,03/19/2017 15:20,64,Ed Sheeran,Castle on the Hill,1957
5938,03/19/2017 15:20,68,Ed Sheeran,Shape of You,1879
5939,03/19/2017 15:20,76,Ed Sheeran,Galway Girl,1737
5940,03/19/2017 15:20,99,Ed Sheeran,Thinking Out Loud,1391
5941,03/19/2017 15:50,1,Ed Sheeran,Shape of You,14194
5942,03/19/2017 15:50,60,Ed Sheeran,Perfect,2135
5943,03/19/2017 15:50,64,Ed Sheeran,Castle on the Hill,1951
5944,03/19/2017 15:50,68,Ed Sheeran,Shape of You,1873
5945,03/19/2017 15:50,76,Ed Sheeran,Galway Girl,1731
5946,03/19/2017 15:50,99,Ed Sheeran,Thinking Out Loud,1386
5947,03/19/2017 16:20,1,Ed Sheeran,Shape of You,13852
5948,03/19/2017 16:20,59,Ed Sheeran,Perfect,2078
5949,03/19/2017 16:20,65,Ed Sheeran,Castle on the Hill,1906
5950,03/19/2017 16:20,68,Ed Sheeran,Shape of You,1853
5951,03/19/2017 16:20,77,Ed Sheeran,Galway Girl,1701
5952,03/19/2017 16:20,100,Ed Sheeran,Thinking Out Loud,1373
5953,03/19/2017 16:50,1,Ed Sheeran,Shape of You,13808
5954,03/19/2017 16:50,59,Ed Sheeran,Perfect,2072
5955,03/19/2017 16:50,65,Ed Sheeran,Castle on the Hill,1900
5956,03/19/2017 16:50,68,Ed Sheeran,Shape of You,1847
5957,03/19/2017 16:50,77,Ed Sheeran,Galway Girl,1696
5958,03/19/2017 16:50,100,Ed Sheeran,Thinking Out Loud,1369
5959,03/19/2017 17:20,1,Ed Sheeran,Shape of You,14329
5960,03/19/2017 17:20,59,Ed Sheeran,Perfect,2150
5961,03/19/2017 17:20,65,Ed Sheeran,Castle on the Hill,1971
5962,03/19/2017 17:20,68,Ed Sheeran,Shape of You,1917
5963,03/19/2017 17:20,76,Ed Sheeran,Galway Girl,1760
5964,03/19/2017 17:20,99,Ed Sheeran,Thinking Out Loud,1420
5965,03/19/2017 17:50,1,Ed Sheeran,Shape of You,14284
5966,03/19/2017 17:50,59,Ed Sheeran,Perfect,2143
5967,03/19/2017 17:50,65,Ed Sheeran,Castle on the Hill,1965
5968,03/19/2017 17:50,68,Ed Sheeran,Shape of You,1911
5969,03/19/2017 17:50,76,Ed Sheeran,Galway Girl,1754
5970,03/19/2017 17:50,99,Ed Sheeran,Thinking Out Loud,1416
5971,03/19/2017 18:20,1,Ed Sheeran,Shape of You,13763
5972,03/19/2017 18:20,59,Ed Sheeran,Perfect,2077
5973,03/19/2017 18:20,65,Ed Sheeran,Castle on the Hill,1892
5974,03/19/2017 18:20,68,Ed Sheeran,Shape of You,1836
5975,03/19/2017 18:20,81,Ed Sheeran,Galway Girl,1682
5976,03/19/2017 18:20,100,Ed Sheeran,Thinking Out Loud,1356
5977,03/19/2017 18:50,1,Ed Sheeran,Shape of You,13721
5978,03/19/2017 18:50,59,Ed Sheeran,Perfect,2070
5979,03/19/2017 18:50,65,Ed Sheeran,Castle on the Hill,1886
5980,03/19/2017 18:50,68,Ed Sheeran,Shape of You,1831
5981,03/19/2017 18:50,81,Ed Sheeran,Galway Girl,1677
5982,03/19/2017 18:50,100,Ed Sheeran,Thinking Out Loud,1352
5983,03/19/2017 19:20,1,Ed Sheeran,Shape of You,13680
5984,03/19/2017 19:20,59,Ed Sheeran,Perfect,2064
5985,03/19/2017 19:20,65,Ed Sheeran,Castle on the Hill,1880
5986,03/19/2017 19:20,68,Ed Sheeran,Shape of You,1825
5987,03/19/2017 19:20,81,Ed Sheeran,Galway Girl,1672
5988,03/19/2017 19:20,100,Ed Sheeran,Thinking Out Loud,1348
5989,03/19/2017 19:51,1,Ed Sheeran,Shape of You,13640
